50000	30180000
50000	30180000
50000	29880000
50000	30380000
50000	30090000
50000	30140000
50000	30020000
50000	30920000
50000	30520000
50000	30100000
50000	29890000
50000	32810000
50000	30240000
50000	30410000
50000	30210000
50000	30350000
50000	30660000
50000	30500000
50000	29910000
50000	29820000
50000	29750000
50000	29860000
50000	30320000
50000	30310000
50000	32140000
51000	31190000
51000	30940000
51000	31010000
51000	31010000
51000	30950000
51000	30900000
51000	31300000
51000	30960000
51000	30940000
51000	31380000
51000	31350000
51000	30930000
51000	31070000
51000	31300000
51000	31620000
51000	35540000
51000	32040000
51000	35510000
51000	31420000
51000	31420000
51000	32410000
51000	31450000
51000	31670000
51000	31510000
51000	31320000
52000	32960000
52000	32300000
52000	32180000
52000	32360000
52000	32940000
52000	33090000
52000	33370000
52000	32630000
52000	33090000
52000	32490000
52000	32700000
52000	32980000
52000	32830000
52000	32790000
52000	32800000
52000	32690000
52000	33780000
52000	33380000
52000	32940000
52000	33320000
52000	32730000
52000	32820000
52000	32600000
52000	32590000
52000	33260000
53000	34290000
53000	34090000
53000	33810000
53000	34830000
53000	33900000
53000	34460000
53000	34760000
53000	33850000
53000	34020000
53000	35290000
53000	37380000
53000	36150000
53000	34380000
53000	33970000
53000	34280000
53000	34210000
53000	34270000
53000	34410000
53000	34310000
53000	34270000
53000	34520000
53000	34290000
53000	34570000
53000	34110000
53000	34780000
54000	35270000
54000	36070000
54000	35080000
54000	35310000
54000	35110000
54000	36300000
54000	35570000
54000	35380000
54000	35010000
54000	35610000
54000	35300000
54000	35070000
54000	35200000
54000	35020000
54000	35420000
54000	35430000
54000	41170000
54000	35920000
54000	35540000
54000	45090000
54000	35250000
54000	35100000
54000	35500000
54000	35580000
54000	35440000
55000	36890000
55000	36400000
55000	41310000
55000	47220000
55000	36860000
55000	36740000
55000	36840000
55000	36880000
55000	36990000
55000	36940000
55000	37000000
55000	36750000
55000	37020000
55000	37230000
55000	36800000
55000	36790000
55000	36910000
55000	50890000
55000	36930000
55000	36970000
55000	36770000
55000	37310000
55000	36540000
55000	36760000
55000	36520000
56000	38070000
56000	38220000
56000	37940000
56000	38110000
56000	37710000
56000	37900000
56000	38100000
56000	37950000
56000	38010000
56000	38340000
56000	38950000
56000	38070000
56000	38150000
56000	38040000
56000	38980000
56000	38150000
56000	38340000
56000	37890000
56000	38090000
56000	38420000
56000	38350000
56000	37840000
56000	37940000
56000	38010000
56000	38070000
57000	41400000
57000	39480000
57000	39460000
57000	40120000
57000	39890000
57000	40190000
57000	39740000
57000	40910000
57000	39710000
57000	39860000
57000	39790000
57000	40230000
57000	39980000
57000	39820000
57000	39950000
57000	40230000
57000	39950000
57000	40090000
57000	40020000
57000	40080000
57000	39960000
57000	39880000
57000	40020000
57000	39910000
57000	40000000
58000	41230000
58000	41470000
58000	41710000
58000	41430000
58000	41370000
58000	41510000
58000	40910000
58000	40840000
58000	41080000
58000	41560000
58000	41600000
58000	40630000
58000	40780000
58000	40480000
58000	40980000
58000	41300000
58000	41210000
