44	356	10000
44	384	10000
44	403	10000
44	451	10000
44	480	10000
44	490	10000
44	541	10000
44	585	10000
44	595	10000
44	642	10000
44	643	10000
44	664	10000
44	696	10000
44	729	10000
44	755	10000
44	787	10000
44	790	10000
44	858	10000
44	886	10000
45	39	10000
45	93	10000
45	146	10000
45	181	10000
45	211	10000
45	254	10000
45	267	10000
45	297	10000
45	354	10000
45	411	10000
45	439	10000
45	455	10000
45	471	10000
45	489	10000
45	528	10000
45	552	10000
45	591	10000
45	612	10000
45	638	10000
45	655	10000
45	719	10000
45	724	10000
45	745	10000
45	774	10000
45	790	10000
45	822	10000
45	842	10000
45	883	10000
45	911	10000
45	925	10000
46	86	10000
46	119	10000
46	140	10000
46	196	10000
46	217	10000
46	251	10000
46	258	10000
46	338	10000
46	356	10000
46	382	10000
46	416	10000
46	422	10000
46	476	10000
46	490	10000
46	518	10000
46	549	10000
46	664	10000
46	689	10000
46	726	10000
46	751	10000
46	774	10000
46	794	10000
46	828	10000
46	844	10000
46	892	10000
46	897	10000
46	963	10000
46	990	10000
47	47	10000
47	115	10000
47	133	10000
47	186	10000
47	213	10000
47	252	10000
47	263	10000
47	319	10000
47	326	10000
47	346	10000
47	372	10000
47	382	10000
47	435	10000
47	466	10000
47	479	10000
47	506	10000
47	590	10000
47	587	10000
47	611	10000
47	666	10000
47	659	10000
47	698	10000
47	740	10000
47	778	10000
47	805	10000
47	833	10000
47	861	10000
47	892	10000
47	925	10000
47	939	10000
47	967	10000
47	991	10000
47	1020	10000
48	104	10000
48	115	10000
48	156	10000
48	169	10000
48	225	10000
48	251	10000
48	262	10000
48	309	10000
48	336	10000
48	357	10000
48	410	10000
48	402	10000
48	496	10000
48	498	10000
48	543	10000
48	567	10000
48	606	10000
48	625	10000
48	693	10000
48	690	10000
48	732	10000
48	760	10000
48	767	10000
48	799	10000
48	836	10000
48	842	10000
48	882	10000
48	890	10000
48	918	10000
48	939	10000
48	975	10000
48	992	10000
48	1023	10000
48	1037	10000
49	57	10000
49	92	10000
49	148	10000
49	195	10000
49	216	10000
49	274	10000
49	297	10000
49	324	10000
49	354	10000
49	385	10000
49	422	10000
49	454	10000
49	465	10000
49	489	10000
49	516	10000
49	570	10000
49	590	10000
49	629	10000
49	637	10000
49	679	10000
49	665	10000
49	724	10000
49	730	10000
49	759	10000
49	763	10000
49	789	10000
49	842	10000
49	855	10000
49	882	10000
49	924	10000
49	905	10000
49	961	10000
49	1003	10000
49	1016	10000
49	1034	10000
49	1072	10000
49	1088	10000
49	1108	10000
49	1128	10000
50	72	10000
50	117	10000
50	144	10000
50	170	10000
50	213	10000
50	226	10000
50	274	10000
50	299	10000
50	283	10000
50	344	10000
50	375	10000
50	407	10000
50	446	10000
50	444	10000
50	476	10000
50	491	10000
50	496	10000
50	570	10000
50	594	10000
50	597	10000
50	617	10000
50	663	10000
50	657	10000
50	698	10000
50	708	10000
50	738	10000
50	757	10000
50	808	10000
50	765	10000
50	823	10000
50	860	10000
50	890	10000
50	887	10000
50	928	10000
50	948	10000
50	978	10000
50	993	10000
50	1015	10000
50	1028	10000
50	1064	10000
50	1094	10000
50	1120	10000
50	1124	10000
50	1176	10000
51	95	10000
51	118	10000
51	170	10000
51	169	10000
51	242	10000
51	275	10000
51	283	10000
51	323	10000
51	341	10000
51	392	10000
51	394	10000
51	439	10000
51	466	10000
51	474	10000
51	488	10000
51	543	10000
51	565	10000
51	576	10000
51	598	10000
51	614	10000
51	699	10000
51	702	10000
51	729	10000
51	748	10000
51	781	10000
51	768	10000
51	816	10000
51	825	10000
51	849	10000
51	877	10000
51	900	10000
51	910	10000
51	941	10000
51	967	10000
51	971	10000
51	1016	10000
51	1036	10000
51	1062	10000
51	1085	10000
51	1093	10000
51	1129	10000
51	1137	10000
51	1180	10000
51	1185	10000
51	1216	10000
52	54	10000
52	85	10000
52	113	10000
52	152	10000
52	186	10000
52	222	10000
52	246	10000
52	270	10000
52	315	10000
52	315	10000
52	354	10000
52	395	10000
52	421	10000
52	447	10000
52	452	10000
52	489	10000
52	554	10000
52	566	10000
52	582	10000
52	604	10000
52	615	10000
52	646	10000
52	655	10000
52	725	10000
52	763	10000
52	807	10000
52	794	10000
52	830	10000
52	863	10000
52	879	10000
52	898	10000
52	907	10000
52	944	10000
52	976	10000
52	980	10000
52	1003	10000
52	1039	10000
52	1048	10000
52	1070	10000
52	1093	10000
52	1134	10000
52	1143	10000
52	1161	10000
52	1179	10000
52	1213	10000
52	1225	10000
52	1250	10000
52	1275	10000
53	90	10000
53	141	10000
53	142	10000
53	176	10000
53	222	10000
53	225	10000
53	258	10000
53	304	10000
53	311	10000
53	330	10000
53	358	10000
53	393	10000
53	409	10000
53	436	10000
53	481	10000
53	488	10000
53	533	10000
53	546	10000
53	559	10000
53	654	10000
53	614	10000
53	698	10000
53	725	10000
53	735	10000
53	775	10000
53	790	10000
53	791	10000
53	838	10000
53	845	10000
53	862	10000
53	924	10000
53	928	10000
53	938	10000
53	958	10000
53	994	10000
53	1005	10000
53	1039	10000
53	1049	10000
53	1064	10000
53	1094	10000
53	1106	10000
53	1116	10000
53	1167	10000
53	1177	10000
53	1209	10000
53	1212	10000
53	1255	10000
53	1313	10000
54	57	10000
54	97	10000
54	128	10000
54	153	10000
54	193	10000
54	235	10000
54	255	10000
54	290	10000
54	319	10000
54	331	10000
54	327	10000
54	388	10000
54	405	10000
54	459	10000
54	462	10000
54	493	10000
54	491	10000
54	568	10000
54	553	10000
54	585	10000
54	650	10000
54	681	10000
54	726	10000
54	701	10000
54	732	10000
54	746	10000
54	787	10000
54	796	10000
54	862	10000
54	870	10000
54	892	10000
54	921	10000
54	943	10000
54	971	10000
54	994	10000
54	1015	10000
54	998	10000
54	1066	10000
54	1077	10000
54	1082	10000
54	1102	10000
54	1139	10000
54	1161	10000
54	1195	10000
54	1201	10000
54	1221	10000
54	1237	10000
54	1271	10000
54	1275	10000
54	1312	10000
54	1341	10000
54	1364	10000
54	1378	10000
55	94	10000
55	139	10000
55	191	10000
55	197	10000
55	232	10000
55	252	10000
55	286	10000
55	300	10000
55	337	10000
55	392	10000
55	398	10000
55	438	10000
55	466	10000
55	481	10000
55	506	10000
55	535	10000
55	545	10000
55	578	10000
55	602	10000
55	602	10000
55	654	10000
55	645	10000
55	694	10000
55	709	10000
55	750	10000
55	737	10000
55	778	10000
55	837	10000
55	865	10000
55	883	10000
55	892	10000
55	924	10000
55	925	10000
55	961	10000
55	1011	10000
55	1022	10000
55	1048	10000
55	1059	10000
55	1067	10000
55	1101	10000
55	1161	10000
55	1186	10000
55	1232	10000
55	1236	10000
55	1262	10000
55	1287	10000
55	1308	10000
55	1330	10000
55	1341	10000
55	1375	10000
55	1390	10000
55	1411	10000
56	89	10000
56	126	10000
56	137	10000
56	171	10000
56	209	10000
56	234	10000
56	266	10000
56	296	10000
56	313	10000
56	333	10000
56	373	10000
56	394	10000
56	421	10000
56	429	10000
56	494	10000
56	503	10000
56	529	10000
56	574	10000
56	577	10000
56	607	10000
56	654	10000
56	651	10000
56	664	10000
56	710	10000
56	753	10000
56	755	10000
56	790	10000
56	821	10000
56	813	10000
56	827	10000
56	891	10000
56	875	10000
56	920	10000
56	949	10000
56	975	10000
56	994	10000
56	1021	10000
56	1015	10000
56	1073	10000
56	1070	10000
56	1099	10000
56	1091	10000
56	1154	10000
56	1192	10000
56	1209	10000
56	1244	10000
56	1259	10000
56	1291	10000
56	1308	10000
56	1306	10000
56	1353	10000
56	1378	10000
56	1382	10000
56	1423	10000
56	1443	10000
56	1462	10000
57	73	10000
57	105	10000
57	127	10000
57	161	10000
57	186	10000
57	226	10000
57	257	10000
57	300	10000
57	300	10000
57	307	10000
57	355	10000
57	375	10000
57	407	10000
57	443	10000
57	462	10000
57	478	10000
57	506	10000
57	532	10000
57	558	10000
57	568	10000
57	633	10000
57	641	10000
57	653	10000
57	683	10000
57	719	10000
57	748	10000
57	751	10000
57	770	10000
57	809	10000
57	838	10000
57	831	10000
57	869	10000
57	878	10000
57	952	10000
57	949	10000
57	981	10000
57	986	10000
57	1024	10000
57	1045	10000
57	1067	10000
57	1057	10000
57	1095	10000
57	1148	10000
57	1183	10000
57	1181	10000
57	1235	10000
57	1257	10000
57	1273	10000
57	1313	10000
57	1307	10000
57	1358	10000
57	1360	10000
57	1377	10000
57	1431	10000
57	1440	10000
57	1471	10000
57	1476	10000
57	1526	10000
57	1540	10000
58	75	10000
58	117	10000
58	163	10000
58	207	10000
58	218	10000
58	263	10000
58	264	10000
58	295	10000
58	325	10000
58	348	10000
58	362	10000
58	386	10000
58	393	10000
58	430	10000
58	430	10000
58	471	10000
58	498	10000
58	528	10000
58	521	10000
58	568	10000
58	614	10000
58	629	10000
58	659	10000
58	682	10000
58	709	10000
58	728	10000
58	767	10000
58	750	10000
58	827	10000
58	867	10000
58	869	10000
58	904	10000
58	936	10000
58	988	10000
58	1011	10000
58	1011	10000
58	1039	10000
58	1062	10000
58	1093	10000
58	1076	10000
58	1145	10000
58	1177	10000
58	1191	10000
58	1209	10000
58	1199	10000
58	1234	10000
58	1238	10000
58	1285	10000
58	1279	10000
58	1318	10000
58	1331	10000
58	1374	10000
58	1382	10000
58	1418	10000
58	1432	10000
58	1452	10000
58	1450	10000
58	1493	10000
58	1512	10000
58	1539	10000
58	1557	10000
58	1559	10000
58	1578	10000
59	70	10000
59	98	10000
59	133	10000
59	158	10000
59	204	10000
59	230	10000
59	231	10000
59	272	10000
59	281	10000
59	318	10000
59	355	10000
59	352	10000
59	436	10000
59	437	10000
59	434	10000
59	457	10000
59	523	10000
59	506	10000
59	571	10000
59	544	10000
59	594	10000
59	622	10000
59	626	10000
59	641	10000
59	671	10000
59	711	10000
59	724	10000
59	740	10000
59	748	10000
59	781	10000
59	808	10000
59	832	10000
59	858	10000
59	844	10000
59	889	10000
59	889	10000
59	955	10000
59	953	10000
59	991	10000
59	1039	10000
59	1058	10000
59	1029	10000
59	1068	10000
59	1105	10000
59	1124	10000
59	1145	10000
59	1179	10000
59	1176	10000
59	1184	10000
59	1242	10000
59	1230	10000
59	1354	10000
59	1383	10000
59	1421	10000
59	1421	10000
59	1449	10000
59	1479	10000
59	1517	10000
59	1531	10000
59	1533	10000
59	1558	10000
59	1568	10000
59	1605	10000
59	1622	10000
59	1637	10000
59	1653	10000
60	87	10000
60	117	10000
60	152	10000
60	154	10000
60	201	10000
60	216	10000
60	230	10000
60	250	10000
60	279	10000
60	306	10000
60	340	10000
60	357	10000
60	370	10000
60	477	10000
60	483	10000
60	505	10000
60	495	10000
60	556	10000
60	534	10000
60	549	10000
60	603	10000
60	628	10000
60	649	10000
60	679	10000
60	680	10000
60	737	10000
60	745	10000
60	758	10000
60	747	10000
60	824	10000
60	827	10000
60	846	10000
60	836	10000
60	860	10000
60	915	10000
60	925	10000
60	933	10000
60	973	10000
60	982	10000
60	1000	10000
60	1031	10000
60	1055	10000
60	1072	10000
60	1115	10000
60	1130	10000
60	1140	10000
60	1172	10000
60	1220	10000
60	1212	10000
60	1244	10000
60	1266	10000
60	1298	10000
60	1332	10000
60	1332	10000
60	1363	10000
60	1392	10000
60	1430	10000
60	1454	10000
60	1451	10000
60	1471	10000
60	1498	10000
60	1519	10000
60	1549	10000
60	1550	10000
60	1595	10000
60	1613	10000
60	1624	10000
60	1645	10000
60	1692	10000
60	1711	10000
61	82	10000
61	134	10000
61	157	10000
61	168	10000
61	185	10000
61	219	10000
61	240	10000
61	263	10000
61	309	10000
61	309	10000
61	326	10000
61	378	10000
61	429	10000
61	441	10000
61	469	10000
61	478	10000
61	516	10000
61	536	10000
61	557	10000
61	554	10000
61	598	10000
61	607	10000
61	642	10000
61	671	10000
61	657	10000
61	702	10000
61	700	10000
61	716	10000
61	755	10000
61	767	10000
61	809	10000
61	817	10000
61	844	10000
61	843	10000
61	864	10000
61	903	10000
61	960	10000
61	989	10000
61	970	10000
61	1012	10000
61	1022	10000
61	1054	10000
61	1073	10000
61	1115	10000
61	1114	10000
61	1127	10000
61	1160	10000
61	1185	10000
61	1232	10000
61	1247	10000
61	1282	10000
61	1309	10000
61	1321	10000
61	1372	10000
61	1364	10000
61	1388	10000
61	1435	10000
61	1432	10000
61	1427	10000
61	1476	10000
61	1480	10000
61	1512	10000
61	1534	10000
61	1524	10000
61	1575	10000
61	1579	10000
61	1600	10000
61	1632	10000
61	1650	10000
61	1662	10000
61	1690	10000
61	1711	10000
61	1752	10000
61	1770	10000
62	86	10000
62	121	10000
62	166	10000
62	171	10000
62	192	10000
62	235	10000
62	265	10000
62	292	10000
62	312	10000
62	332	10000
62	338	10000
62	402	10000
62	415	10000
62	443	10000
62	487	10000
62	483	10000
62	499	10000
62	529	10000
62	587	10000
62	579	10000
62	635	10000
62	643	10000
62	631	10000
62	705	10000
62	705	10000
62	741	10000
62	771	10000
62	816	10000
62	830	10000
62	847	10000
62	840	10000
62	858	10000
62	878	10000
62	903	10000
62	910	10000
62	950	10000
62	995	10000
62	1007	10000
62	1023	10000
62	1041	10000
62	1062	10000
62	1111	10000
62	1100	10000
62	1098	10000
62	1174	10000
62	1170	10000
62	1207	10000
62	1218	10000
62	1238	10000
62	1284	20000
62	1311	10000
62	1327	10000
62	1377	10000
62	1392	10000
62	1449	10000
62	1474	10000
62	1464	10000
62	1496	10000
62	1520	10000
62	1534	10000
62	1559	10000
62	1587	10000
62	1607	10000
62	1613	10000
62	1637	10000
62	1649	10000
62	1669	10000
62	1706	20000
62	1742	10000
62	1756	10000
62	1776	10000
62	1791	10000
62	1809	10000
62	1830	10000
63	99	10000
63	124	10000
63	160	10000
63	163	10000
63	209	10000
63	221	10000
63	246	20000
63	276	10000
63	309	10000
63	336	10000
63	357	10000
63	386	10000
63	420	10000
63	430	10000
63	441	10000
63	467	10000
63	461	10000
63	495	10000
63	504	10000
63	537	10000
63	588	10000
63	593	10000
63	617	10000
63	638	10000
63	651	10000
63	639	10000
63	679	10000
63	690	10000
63	760	10000
63	779	10000
63	827	10000
63	822	10000
63	816	10000
63	858	10000
63	891	10000
63	918	10000
63	946	10000
63	986	10000
63	960	10000
63	974	10000
63	1005	10000
63	1035	10000
63	1064	20000
63	1094	10000
63	1142	10000
63	1157	10000
63	1165	10000
63	1182	10000
63	1213	10000
63	1227	10000
63	1242	10000
63	1267	10000
63	1307	10000
63	1298	10000
63	1326	10000
63	1337	10000
63	1362	10000
63	1390	10000
63	1409	10000
63	1429	10000
63	1462	10000
63	1488	20000
63	1546	10000
63	1575	10000
63	1589	10000
63	1621	10000
63	1641	10000
63	1643	10000
63	1663	10000
63	1696	10000
63	1715	10000
63	1733	10000
63	1756	10000
63	1756	10000
63	1789	10000
63	1819	10000
63	1859	10000
63	1891	20000
64	103	10000
64	139	10000
64	169	10000
64	174	10000
64	221	10000
64	252	10000
64	285	10000
64	299	10000
64	353	10000
64	361	10000
64	382	10000
64	381	10000
64	433	10000
64	409	10000
64	460	10000
64	480	10000
64	513	10000
64	545	10000
64	553	10000
64	575	10000
64	587	10000
64	597	10000
64	617	10000
64	649	10000
64	660	10000
64	692	10000
64	690	10000
64	741	10000
64	730	10000
64	773	10000
64	789	10000
64	799	10000
64	826	10000
64	848	10000
64	916	10000
64	922	10000
64	922	10000
64	929	10000
64	969	10000
64	992	10000
64	987	10000
64	1014	10000
64	1049	10000
64	1049	10000
64	1107	10000
64	1090	10000
64	1165	10000
64	1167	10000
64	1216	10000
64	1248	10000
64	1273	10000
64	1324	10000
64	1406	10000
64	1426	10000
64	1449	10000
64	1514	10000
64	1534	10000
64	1567	10000
64	1575	10000
64	1597	10000
64	1602	10000
64	1621	10000
64	1648	10000
64	1656	10000
64	1683	10000
64	1712	10000
64	1703	10000
64	1738	10000
64	1768	10000
64	1765	10000
64	1794	10000
64	1839	10000
64	1867	20000
64	1916	20000
64	1953	10000
65	122	10000
65	138	10000
65	185	10000
65	209	10000
65	208	10000
65	245	10000
65	287	10000
65	294	10000
65	305	10000
65	329	10000
65	363	10000
65	357	10000
65	381	10000
65	412	10000
65	433	10000
65	440	10000
65	444	10000
65	480	10000
65	527	10000
65	539	10000
65	533	10000
65	554	10000
65	596	10000
65	618	10000
65	624	10000
65	675	10000
65	656	10000
65	697	10000
65	736	10000
65	720	10000
65	758	20000
65	834	10000
65	856	10000
65	865	10000
65	881	10000
65	887	10000
65	915	10000
65	946	10000
65	972	10000
65	981	10000
65	986	10000
65	1009	10000
65	1040	10000
65	1057	10000
65	1104	10000
65	1111	10000
65	1115	10000
65	1124	10000
65	1188	10000
65	1168	10000
65	1199	10000
65	1230	10000
65	1262	10000
65	1244	10000
65	1275	10000
65	1315	10000
65	1313	10000
65	1332	10000
65	1377	10000
65	1383	10000
65	1406	10000
65	1447	10000
65	1456	10000
65	1494	10000
65	1492	10000
65	1521	10000
65	1517	10000
65	1528	10000
65	1545	10000
65	1574	10000
65	1616	10000
65	1632	10000
65	1646	10000
65	1659	10000
65	1684	10000
65	1725	20000
65	1751	20000
65	1774	10000
65	1798	10000
65	1809	10000
65	1844	10000
65	1879	20000
65	1919	10000
65	1946	10000
65	1960	10000
65	1972	10000
65	2000	10000
66	71	10000
66	101	10000
66	145	10000
66	171	10000
66	189	10000
66	201	10000
66	239	10000
66	255	10000
66	265	10000
66	311	10000
66	346	10000
66	350	10000
66	404	10000
66	420	10000
66	422	10000
66	457	10000
66	501	10000
66	513	10000
66	542	10000
66	522	10000
66	562	10000
66	573	10000
66	573	10000
66	636	10000
66	648	10000
66	673	10000
66	684	10000
66	724	10000
66	730	20000
66	765	20000
66	805	10000
66	800	10000
66	860	10000
66	856	10000
66	897	10000
66	931	20000
66	967	10000
66	1012	10000
66	1012	10000
66	1046	10000
66	1042	10000
66	1061	10000
66	1112	10000
66	1147	10000
66	1134	10000
66	1137	10000
66	1193	20000
66	1226	10000
66	1248	10000
66	1240	10000
66	1299	10000
66	1306	10000
66	1337	10000
66	1369	10000
66	1381	10000
66	1412	10000
66	1394	10000
66	1435	10000
66	1449	10000
66	1472	10000
66	1483	10000
66	1490	10000
66	1535	10000
66	1550	10000
66	1540	10000
66	1576	10000
66	1620	10000
66	1651	10000
66	1652	10000
66	1682	10000
66	1700	20000
66	1734	10000
66	1762	10000
66	1799	10000
66	1812	10000
66	1839	10000
66	1840	10000
66	1882	10000
66	1901	20000
66	1930	10000
66	1958	10000
66	1978	10000
66	2002	10000
66	2019	10000
66	2038	10000
66	2062	10000
66	2080	20000
67	111	10000
67	133	10000
67	177	10000
67	199	10000
67	222	10000
67	255	10000
67	284	10000
67	275	10000
67	336	20000
67	365	20000
67	404	10000
67	401	10000
67	432	10000
67	454	10000
67	476	10000
67	493	10000
67	525	10000
67	514	10000
67	532	20000
67	591	10000
67	607	10000
67	620	10000
67	684	10000
67	686	20000
67	743	10000
67	736	10000
67	777	10000
67	762	10000
67	825	10000
67	834	10000
67	852	10000
67	909	20000
67	973	10000
67	978	10000
67	1004	10000
67	1018	10000
67	1027	10000
67	1042	10000
67	1054	10000
67	1104	20000
67	1117	10000
67	1138	10000
67	1167	10000
67	1201	10000
67	1214	10000
67	1217	10000
67	1241	10000
67	1228	10000
67	1295	10000
67	1309	10000
67	1318	20000
67	1361	10000
67	1385	10000
67	1416	10000
67	1423	10000
67	1481	10000
67	1471	20000
67	1482	10000
67	1508	10000
67	1515	10000
67	1573	10000
67	1599	10000
67	1603	10000
67	1602	20000
67	1611	10000
67	1674	10000
67	1689	10000
67	1699	10000
67	1737	10000
67	1754	10000
67	1751	10000
67	1779	10000
67	1800	10000
67	1832	20000
67	1830	10000
67	1854	10000
67	1896	10000
67	1902	10000
67	1939	10000
67	1979	20000
67	1996	10000
67	2007	10000
67	2038	10000
67	2051	10000
67	2085	20000
67	2098	10000
67	2124	10000
67	2145	10000
68	77	10000
68	137	10000
68	161	10000
68	191	10000
68	203	10000
68	221	10000
68	250	10000
68	284	10000
68	332	20000
68	370	10000
68	395	10000
68	405	10000
68	421	10000
68	441	20000
68	496	10000
68	485	10000
68	510	10000
68	541	10000
68	565	10000
68	602	10000
68	589	20000
68	648	10000
68	675	10000
68	676	20000
68	719	10000
68	724	10000
68	773	10000
68	796	10000
68	819	10000
68	829	10000
68	865	20000
68	850	10000
68	874	10000
68	906	10000
68	917	10000
68	980	20000
68	993	10000
68	986	10000
68	994	10000
68	1042	10000
68	1037	10000
68	1088	10000
68	1080	20000
68	1120	10000
68	1169	10000
68	1173	10000
68	1178	10000
68	1218	20000
68	1250	10000
68	1219	10000
68	1291	10000
68	1295	10000
68	1322	10000
68	1339	10000
68	1371	10000
68	1401	10000
68	1415	20000
68	1410	10000
68	1442	10000
68	1491	10000
68	1497	10000
68	1522	20000
68	1550	10000
68	1545	10000
68	1577	10000
68	1625	10000
68	1615	20000
68	1661	10000
68	1634	10000
68	1696	10000
68	1739	10000
68	1737	10000
68	1766	10000
68	1795	20000
68	1766	10000
68	1795	10000
68	1836	10000
68	1845	10000
68	1904	20000
68	1910	10000
68	1980	10000
68	1990	10000
68	2019	10000
68	2049	10000
68	2081	10000
68	2099	10000
68	2123	10000
68	2145	20000
68	2166	10000
68	2181	10000
68	2211	10000
69	80	10000
69	122	10000
69	135	10000
69	182	10000
69	200	10000
69	227	10000
69	261	10000
69	309	10000
69	343	10000
69	333	10000
69	372	10000
69	435	20000
69	445	10000
69	439	10000
69	538	10000
69	486	10000
69	521	20000
69	544	10000
69	569	10000
69	592	10000
69	597	10000
69	665	10000
69	663	10000
69	691	20000
69	708	10000
69	757	10000
69	766	10000
69	823	10000
69	826	20000
69	836	10000
69	853	10000
69	893	10000
69	890	10000
69	933	20000
69	971	10000
69	1015	10000
69	984	10000
69	1022	10000
69	1083	20000
69	1033	10000
69	1077	10000
69	1115	10000
69	1131	10000
69	1143	20000
69	1176	10000
69	1188	10000
69	1226	20000
69	1277	10000
69	1312	10000
69	1345	20000
69	1324	10000
69	1327	10000
69	1375	20000
69	1413	10000
69	1448	10000
69	1461	10000
69	1500	10000
69	1519	10000
69	1532	20000
69	1546	10000
69	1579	10000
69	1599	10000
69	1655	10000
69	1621	10000
69	1674	10000
69	1694	10000
69	1734	20000
69	1725	10000
69	1762	10000
69	1799	10000
69	1837	10000
69	1814	10000
69	1864	20000
69	1903	10000
69	1913	10000
69	1945	20000
69	1962	10000
69	1983	10000
69	2010	10000
69	2035	10000
69	2061	10000
69	2066	10000
69	2108	10000
69	2120	20000
69	2137	10000
69	2165	20000
69	2193	10000
69	2210	10000
69	2228	20000
69	2255	10000
69	2278	10000
70	85	10000
70	126	10000
70	168	10000
70	212	10000
70	197	10000
70	240	10000
70	255	10000
70	279	10000
70	287	10000
70	327	10000
70	356	20000
70	420	10000
70	445	10000
70	448	10000
70	470	10000
70	499	20000
70	542	10000
70	559	10000
70	562	10000
70	609	10000
70	616	10000
70	651	10000
70	659	10000
70	707	10000
70	706	20000
70	735	10000
70	751	10000
70	760	10000
70	809	10000
70	829	10000
70	861	10000
70	861	10000
70	904	10000
70	928	20000
70	916	10000
70	966	10000
70	981	20000
70	976	10000
70	1027	10000
70	1077	10000
70	1060	10000
70	1089	10000
70	1110	10000
70	1131	20000
70	1190	10000
70	1188	10000
70	1222	20000
70	1227	10000
70	1245	10000
70	1254	20000
70	1295	10000
70	1336	10000
70	1333	10000
70	1402	10000
