pueblos, centrales, tiempo
53400, 27001, 41160000
53400, 30001, 41330000
53400, 33001, 41160000
53400, 36001, 41400000
53400, 39001, 41250000
53400, 42001, 41470000
53400, 45001, 41580000
53400, 48001, 41150000
53400, 51001, 41510000
53400, 54001, 41260000
53400, 57001, 41370000
53400, 60001, 41020000
53400, 63001, 41260000
53400, 66001, 41510000
53400, 69001, 41250000
53400, 72001, 41750000
53400, 75001, 41420000
53400, 78001, 41260000
53400, 81001, 41250000
53400, 84001, 41250000
53400, 87001, 40940000
53400, 90001, 41170000
53400, 93001, 41610000
53400, 96001, 41650000
53400, 99001, 41420000
53500, 1, 41630000
53500, 3001, 41680000
53500, 6001, 41540000
53500, 9001, 41550000
53500, 12001, 41500000
53500, 15001, 41610000
53500, 18001, 41670000
53500, 21001, 41760000
53500, 24001, 41150000
53500, 27001, 41520000
53500, 30001, 41190000
53500, 33001, 41470000
53500, 36001, 41840000
53500, 39001, 41380000
53500, 42001, 41480000
53500, 45001, 41500000
53500, 48001, 41600000
53500, 51001, 41680000
53500, 54001, 41630000
53500, 57001, 41960000
53500, 60001, 41690000
53500, 63001, 41410000
53500, 66001, 41300000
53500, 69001, 41560000
53500, 72001, 41660000
53500, 75001, 41100000
53500, 78001, 41690000
53500, 81001, 41700000
53500, 84001, 41320000
53500, 87001, 44790000
53500, 90001, 41700000
53500, 93001, 42260000
53500, 96001, 41750000
53500, 99001, 41550000
53600, 1, 41890000
53600, 3001, 41670000
53600, 6001, 41850000
53600, 9001, 41510000
53600, 12001, 41660000
53600, 15001, 41500000
53600, 18001, 41960000
53600, 21001, 41880000
53600, 24001, 41690000
53600, 27001, 41390000
53600, 30001, 41700000
53600, 33001, 41850000
53600, 36001, 41900000
53600, 39001, 41980000
53600, 42001, 41770000
53600, 45001, 41360000
53600, 48001, 41710000
53600, 51001, 41930000
53600, 54001, 41810000
53600, 57001, 41600000
53600, 60001, 41830000
53600, 63001, 41820000
53600, 66001, 41590000
53600, 69001, 41860000
53600, 72001, 41630000
53600, 75001, 41670000
53600, 78001, 41670000
53600, 81001, 41190000
53600, 84001, 41830000
53600, 87001, 41900000
53600, 90001, 41470000
53600, 93001, 41020000
53600, 96001, 41800000
53600, 99001, 41750000
53700, 1, 41890000
53700, 3001, 41820000
53700, 6001, 41990000
53700, 9001, 41990000
53700, 12001, 41450000
53700, 15001, 41940000
53700, 18001, 41890000
53700, 21001, 41890000
53700, 24001, 41960000
53700, 27001, 41760000
53700, 30001, 41570000
53700, 33001, 42090000
53700, 36001, 42290000
53700, 39001, 41900000
53700, 42001, 41550000
53700, 45001, 42230000
53700, 48001, 42220000
53700, 51001, 42120000
53700, 54001, 42020000
53700, 57001, 41580000
53700, 60001, 41940000
53700, 63001, 41920000
53700, 66001, 41750000
53700, 69001, 41860000
53700, 72001, 42130000
53700, 75001, 41990000
53700, 78001, 41820000
53700, 81001, 41540000
53700, 84001, 41420000
53700, 87001, 41400000
53700, 90001, 41890000
53700, 93001, 41390000
53700, 96001, 41830000
53700, 99001, 41630000
